linear_value,run_number,train_losses,train_accs,val_losses,val_accs,val_pplxs,train_steps,val_steps,tokens_seen_train,tokens_seen_val,epoch_train,epoch_val,seed
True,1,"[7.09375, 6.75, 6.3125, 6.125, 5.75, 5.625, 5.59375, 5.5, 5.3125, 5.28125, 5.1875, 5.1875, 5.09375, 5.0, 4.90625, 5.0, 4.90625, 4.90625, 4.875, 4.84375, 4.8125, 4.625, 4.78125, 4.8125, 4.59375, 4.78125, 4.6875, 4.65625, 4.625, 4.5625, 4.59375, 4.53125, 4.40625, 4.65625, 4.53125, 4.5, 4.46875, 4.65625, 4.375, 4.375]","[0.13157159090042114, 0.15729865431785583, 0.18169742822647095, 0.19138003885746002, 0.21119967103004456, 0.21640799939632416, 0.21721197664737701, 0.21969379484653473, 0.2365422248840332, 0.23905900120735168, 0.24723853170871735, 0.24136605858802795, 0.24210011959075928, 0.2536435127258301, 0.26152607798576355, 0.25620096921920776, 0.2606852650642395, 0.259774386882782, 0.26121076941490173, 0.2618764042854309, 0.26696228981018066, 0.2830447852611542, 0.26411178708076477, 0.2626689374446869, 0.2800886929035187, 0.2672789990901947, 0.27776986360549927, 0.27514204382896423, 0.2856178879737854, 0.2843394875526428, 0.28416192531585693, 0.28995028138160706, 0.29951533675193787, 0.274956613779068, 0.2942708432674408, 0.28935185074806213, 0.29734519124031067, 0.27987557649612427, 0.2977069020271301, 0.31080004572868347]","[5.938847064971924, 5.402695178985596, 5.00745964050293, 4.854123592376709, 4.677267551422119, 4.692059516906738, 4.635880470275879, 4.49617862701416, 4.449228763580322, 4.4322428703308105]","[0.2085481733083725, 0.23445314168930054, 0.2565689980983734, 0.2643750011920929, 0.2803319990634918, 0.2792513370513916, 0.28388020396232605, 0.2931966781616211, 0.296562522649765, 0.29773443937301636]","[379.4956970214844, 222.003173828125, 149.52392578125, 128.267822265625, 107.47567749023438, 109.07726287841797, 103.11836242675781, 89.67353820800781, 85.56068420410156, 84.11963653564453]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1258752, 1945344, 2260032, 2546112, 2832192, 3404352, 3690432, 3976512, 4262592, 4834752, 5120192, 5405632, 5691072, 6261952, 6547392, 6832832, 7118272, 7686592, 7970752, 8254912, 8539072, 9107392, 9391552, 9673152, 9954752, 10517952, 10799552, 11081152, 11362752, 11920832, 12197312, 12473792, 12750272, 13303232, 13579712, 13911488, 14326208]","[1516224, 3089664, 4520064, 5947968, 7374016, 8794816, 10208192, 11616192, 12999104, 14685632]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949023
True,2,"[7.1875, 6.84375, 6.34375, 6.0625, 5.8125, 5.6875, 5.5625, 5.5, 5.375, 5.25, 5.15625, 5.15625, 5.09375, 5.0625, 4.96875, 4.9375, 4.9375, 4.90625, 4.90625, 4.78125, 4.8125, 4.75, 4.75, 4.78125, 4.6875, 4.6875, 4.65625, 4.59375, 4.65625, 4.71875, 4.53125, 4.5, 4.59375, 4.65625, 4.65625, 4.59375, 4.59375, 4.4375, 4.53125, 4.53125]","[0.12206375598907471, 0.15324385464191437, 0.18047399818897247, 0.1886884868144989, 0.20511744916439056, 0.21392618119716644, 0.21958892047405243, 0.22486716508865356, 0.23011046648025513, 0.2392687350511551, 0.24384787678718567, 0.24996504187583923, 0.24625979363918304, 0.25105100870132446, 0.2613508999347687, 0.2632777690887451, 0.2588284909725189, 0.26341789960861206, 0.2624719738960266, 0.27189603447914124, 0.2719946503639221, 0.267032653093338, 0.2677364945411682, 0.2683347463607788, 0.2792088985443115, 0.2735782861709595, 0.279083788394928, 0.28771305084228516, 0.27812498807907104, 0.2735085189342499, 0.288849413394928, 0.29517045617103577, 0.28096064925193787, 0.27611401677131653, 0.27705439925193787, 0.28432437777519226, 0.28475838899612427, 0.2995876669883728, 0.2889539897441864, 0.2875434160232544]","[5.8687214851379395, 5.356216907501221, 5.0971150398254395, 4.799406051635742, 4.813124179840088, 4.726149082183838, 4.564525127410889, 4.545562744140625, 4.439211368560791, 4.400198459625244]","[0.20819008350372314, 0.23296232521533966, 0.2482617199420929, 0.267610639333725, 0.2701823115348816, 0.2762565016746521, 0.2857552170753479, 0.28755202889442444, 0.2967317998409271, 0.30149737000465393]","[353.7950134277344, 211.9209747314453, 163.54885864257812, 121.4378890991211, 123.11527252197266, 112.8597640991211, 96.0167007446289, 94.21315002441406, 84.70787048339844, 81.46680450439453]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1172928, 1745088, 2031168, 2317248, 2603328, 3175488, 3461568, 3747648, 4033728, 4605888, 4891328, 5176768, 5462208, 6033088, 6318528, 6603968, 6889408, 7457728, 7741888, 8026048, 8310208, 8878528, 9162688, 9444288, 9725888, 10289088, 10570688, 10852288, 11133888, 11691968, 11968448, 12244928, 12521408, 13074368, 13350848, 13627328, 13959104]","[1430400, 2860800, 4291200, 5719104, 7145152, 8565952, 9979328, 11387328, 12770240, 14318528]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949024
True,3,"[7.15625, 6.78125, 6.28125, 6.15625, 5.78125, 5.6875, 5.5625, 5.5, 5.375, 5.3125, 5.3125, 5.15625, 5.125, 5.0, 5.09375, 4.96875, 4.90625, 4.90625, 4.90625, 4.9375, 4.8125, 4.78125, 4.71875, 4.6875, 4.71875, 4.59375, 4.65625, 4.65625, 4.5625, 4.625, 4.65625, 4.625, 4.5625, 4.4375, 4.5625, 4.46875, 4.59375, 4.46875, 4.65625, 4.34375]","[0.12513981759548187, 0.15887165069580078, 0.19127516448497772, 0.18704558908939362, 0.21025587618350983, 0.2160234898328781, 0.21948406100273132, 0.22259508073329926, 0.22986577451229095, 0.2312290221452713, 0.23615771532058716, 0.2489163875579834, 0.2476230412721634, 0.2563410997390747, 0.250875860452652, 0.2546594738960266, 0.2637332081794739, 0.25826793909072876, 0.2614560127258301, 0.260755330324173, 0.26534348726272583, 0.2707277536392212, 0.26953125, 0.27822354435920715, 0.2696368396282196, 0.2808628976345062, 0.27599430084228516, 0.27645596861839294, 0.291015625, 0.2784801125526428, 0.27684658765792847, 0.27812498807907104, 0.2855902910232544, 0.28964120149612427, 0.28757956624031067, 0.29452401399612427, 0.2869647145271301, 0.29680266976356506, 0.2791883647441864, 0.30287906527519226]","[5.897403717041016, 5.362357139587402, 5.086865425109863, 4.887059211730957, 4.7338032722473145, 4.644477844238281, 4.525025844573975, 4.553842067718506, 4.526218414306641, 4.398698806762695]","[0.20966143906116486, 0.23308590054512024, 0.2493945062160492, 0.26315754652023315, 0.27352216839790344, 0.2803840935230255, 0.288737028837204, 0.2873631715774536, 0.2904296815395355, 0.30239585041999817]","[364.0895690917969, 213.22622680664062, 161.881103515625, 132.562744140625, 113.7269287109375, 104.00873565673828, 92.29804229736328, 94.99641418457031, 92.4081802368164, 81.3447265625]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1172928, 1745088, 2031168, 2317248, 2603328, 3175488, 3461568, 3747648, 4033728, 4605888, 4891328, 5176768, 5462208, 6033088, 6318528, 6603968, 6889408, 7457728, 7741888, 8026048, 8310208, 8878528, 9162688, 9444288, 9725888, 10289088, 10570688, 10852288, 11133888, 11691968, 11968448, 12244928, 12521408, 13074368, 13350848, 13654976, 13986752]","[1430400, 2860800, 4291200, 5719104, 7145152, 8565952, 9979328, 11387328, 12770240, 14318528]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949025
True,4,"[7.21875, 6.75, 6.3125, 6.09375, 5.75, 5.625, 5.59375, 5.59375, 5.34375, 5.28125, 5.28125, 5.1875, 5.09375, 5.09375, 5.03125, 4.96875, 4.90625, 4.9375, 4.90625, 4.90625, 4.75, 4.71875, 4.75, 4.75, 4.78125, 4.65625, 4.65625, 4.65625, 4.46875, 4.5, 4.5625, 4.5625, 4.71875, 4.40625, 4.53125, 4.46875, 4.75, 4.4375, 4.5, 4.53125]","[0.12153942883014679, 0.15729865431785583, 0.18585710227489471, 0.19330257177352905, 0.21252796053886414, 0.21840044856071472, 0.21644295752048492, 0.21633808314800262, 0.23028524219989777, 0.2443722039461136, 0.22913171350955963, 0.24021252989768982, 0.24996504187583923, 0.25007006525993347, 0.24926429986953735, 0.25956419110298157, 0.2600196301937103, 0.25896862149238586, 0.26026487350463867, 0.2585131824016571, 0.2684403359889984, 0.2799127399921417, 0.27065739035606384, 0.2726280987262726, 0.2691441476345062, 0.278434693813324, 0.2783380448818207, 0.2795809507369995, 0.29673293232917786, 0.29282668232917786, 0.2837357819080353, 0.2857954502105713, 0.2684461772441864, 0.29835793375968933, 0.28584346175193787, 0.29021990299224854, 0.27076098322868347, 0.3039279580116272, 0.29311344027519226, 0.2868923544883728]","[5.845959663391113, 5.428520202636719, 5.1229567527771, 4.940301418304443, 4.709832191467285, 4.61992073059082, 4.5974955558776855, 4.527914047241211, 4.484264373779297, 4.439016342163086]","[0.2095898687839508, 0.2294725775718689, 0.2497786581516266, 0.26152342557907104, 0.2768099904060364, 0.28161466121673584, 0.2838476896286011, 0.2896744906902313, 0.2914908826351166, 0.2933398187160492]","[345.8329772949219, 227.8110809326172, 167.830322265625, 139.8119354248047, 111.03318786621094, 101.48568725585938, 99.23518371582031, 92.56500244140625, 88.61148834228516, 84.69135284423828]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1172928, 1830912, 2116992, 2403072, 2689152, 3347136, 3633216, 3919296, 4205376, 4777536, 5062976, 5348416, 5633856, 6204736, 6490176, 6775616, 7061056, 7629376, 7913536, 8197696, 8481856, 9050176, 9334336, 9615936, 9897536, 10460736, 10742336, 11023936, 11305536, 11863616, 12140096, 12416576, 12693056, 13246016, 13522496, 13798976, 14075456]","[1487616, 3003840, 4462848, 5890752, 7316800, 8737600, 10150976, 11558976, 12941888, 14351936]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949026
True,5,"[7.28125, 6.875, 6.3125, 5.90625, 5.8125, 5.4375, 5.375, 5.25, 5.125, 5.0625, 5.125, 5.03125, 4.96875, 4.96875, 5.03125, 4.875, 4.84375, 4.875, 4.8125, 4.78125, 4.75, 4.65625, 4.75, 4.625, 4.65625, 4.625, 4.59375, 4.5, 4.5625, 4.5625, 4.46875, 4.5625, 4.5625, 4.5625, 4.4375, 4.5625, 4.46875, 4.34375, 4.3125, 4.375]","[0.11741471290588379, 0.14957354962825775, 0.17960011959075928, 0.2039988785982132, 0.19263842701911926, 0.22095218300819397, 0.2198336124420166, 0.23367589712142944, 0.23940855264663696, 0.25, 0.24189038574695587, 0.24797259271144867, 0.2587737739086151, 0.25627103447914124, 0.24947451055049896, 0.2549397647380829, 0.26121076941490173, 0.25966930389404297, 0.26005467772483826, 0.26797226071357727, 0.27407094836235046, 0.2760416865348816, 0.2722409963607788, 0.27741414308547974, 0.27846989035606384, 0.278434693813324, 0.28277698159217834, 0.28742897510528564, 0.2786576747894287, 0.28075283765792847, 0.29534798860549927, 0.28512072563171387, 0.28454136848449707, 0.28410735726356506, 0.29083478450775146, 0.28284144401550293, 0.29083478450775146, 0.30682146549224854, 0.305230051279068, 0.29712817072868347]","[5.6696248054504395, 5.182724475860596, 4.981983184814453, 4.826088905334473, 4.656449794769287, 4.633355140686035, 4.593039512634277, 4.4498748779296875, 4.432979106903076, 4.394302845001221]","[0.21941401064395905, 0.23700515925884247, 0.2529492974281311, 0.26511067152023315, 0.2800976037979126, 0.2810221314430237, 0.28250011801719666, 0.2940494418144226, 0.2993164658546448, 0.2982291877269745]","[289.9246826171875, 178.16696166992188, 145.7626953125, 124.72181701660156, 105.26139831542969, 102.85828399658203, 98.7939682006836, 85.61598205566406, 84.18158721923828, 80.98792266845703]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 801024, 2002560, 3061056, 4977792, 6665664, 7781376, 8696832, 9841152, 10213056, 10584960, 10871040, 11443200, 11728640, 12014080, 12299520, 12870400, 13155840, 13441280, 13726720, 14295040, 14579200, 14863360, 15147520, 15715840, 16000000, 16281600, 16563200, 17126400, 17408000, 17689600, 17971200, 18529280, 18805760, 19082240, 19358720, 19911680, 20188160, 20464640, 20824064]","[4119552, 9240384, 11128512, 12556416, 13982464, 15403264, 16816640, 18224640, 19607552, 21211136]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949027
True,6,"[7.125, 6.78125, 6.4375, 6.125, 5.78125, 5.5625, 5.40625, 5.375, 5.25, 5.15625, 5.09375, 5.09375, 5.0625, 4.96875, 4.875, 4.84375, 4.8125, 4.875, 4.9375, 4.78125, 4.78125, 4.78125, 4.71875, 4.59375, 4.6875, 4.625, 4.6875, 4.5, 4.59375, 4.65625, 4.5, 4.5625, 4.4375, 4.46875, 4.5, 4.46875, 4.5625, 4.625, 4.46875, 4.4375]","[0.12157438695430756, 0.15268456935882568, 0.17397232353687286, 0.1915198564529419, 0.21196867525577545, 0.21857522428035736, 0.22388842701911926, 0.22832773625850677, 0.237206369638443, 0.24384787678718567, 0.2467491626739502, 0.24961549043655396, 0.2508738934993744, 0.25203195214271545, 0.2630325257778168, 0.2658352255821228, 0.2658352255821228, 0.2611757516860962, 0.2552200257778168, 0.2672015130519867, 0.2700239419937134, 0.2699183523654938, 0.2683347463607788, 0.28413569927215576, 0.27027028799057007, 0.28248170018196106, 0.2753196060657501, 0.2957386374473572, 0.28270596265792847, 0.28064629435539246, 0.29559656977653503, 0.2813210189342499, 0.2943793535232544, 0.29296875, 0.29072627425193787, 0.2830946147441864, 0.28085213899612427, 0.27557146549224854, 0.2918475270271301, 0.2937282919883728]","[5.8155741691589355, 5.3461151123046875, 4.957492351531982, 4.8245697021484375, 4.691106796264648, 4.659369945526123, 4.5597381591796875, 4.491184234619141, 4.475752830505371, 4.317030906677246]","[0.2134830504655838, 0.23098303377628326, 0.2595182955265045, 0.26848304271698, 0.27462896704673767, 0.2782227694988251, 0.2866732180118561, 0.2901236414909363, 0.2948762774467468, 0.3120962977409363]","[335.4826965332031, 209.7909698486328, 142.23622131347656, 124.53248596191406, 108.97339630126953, 105.56922912597656, 95.55817413330078, 89.22679138183594, 87.86046600341797, 74.96550750732422]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 944064, 1373184, 2403072, 3204096, 3804864, 4319808, 5349696, 5750208, 6036288, 6322368, 6894528, 7179968, 7465408, 7750848, 8321728, 8607168, 8892608, 9178048, 9746368, 10030528, 10314688, 10598848, 11167168, 11451328, 11732928, 12014528, 12577728, 12859328, 13140928, 13422528, 13980608, 14257088, 14533568, 14810048, 15363008, 15639488, 15915968, 16275392]","[1916736, 4748928, 6579840, 8007744, 9433792, 10854592, 12267968, 13675968, 15058880, 16634816]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949028
True,7,"[7.21875, 6.75, 6.375, 6.125, 5.75, 5.75, 5.59375, 5.5625, 5.40625, 5.34375, 5.3125, 5.15625, 5.125, 5.125, 5.0625, 5.0, 4.96875, 4.96875, 4.90625, 4.78125, 4.78125, 4.75, 4.625, 4.75, 4.75, 4.6875, 4.71875, 4.65625, 4.65625, 4.65625, 4.53125, 4.59375, 4.59375, 4.53125, 4.46875, 4.625, 4.53125, 4.46875, 4.5625, 4.46875]","[0.11563199013471603, 0.16149328649044037, 0.18092840909957886, 0.1888982057571411, 0.20847316086292267, 0.205956369638443, 0.21840044856071472, 0.2266848385334015, 0.22864234447479248, 0.23182326555252075, 0.23185822367668152, 0.24629473686218262, 0.24996504187583923, 0.25052550435066223, 0.24667181074619293, 0.2510860562324524, 0.2545543909072876, 0.2576373517513275, 0.2654148042201996, 0.26807737350463867, 0.26924973726272583, 0.2687922418117523, 0.2794552445411682, 0.270938903093338, 0.2701295018196106, 0.27656954526901245, 0.2774147689342499, 0.2751065194606781, 0.28295454382896423, 0.28125, 0.2862926125526428, 0.281143456697464, 0.2838541567325592, 0.2922092080116272, 0.2930772602558136, 0.27813947200775146, 0.28956887125968933, 0.2803819477558136, 0.2852647602558136, 0.29853877425193787]","[5.875411510467529, 5.359196662902832, 5.05157995223999, 4.858281135559082, 4.759360313415527, 4.666512489318848, 4.625485897064209, 4.604894161224365, 4.562214374542236, 4.458049774169922]","[0.20777340233325958, 0.23598308861255646, 0.25305333733558655, 0.268424391746521, 0.2736718952655792, 0.28154298663139343, 0.28526678681373596, 0.2840104401111603, 0.286959707736969, 0.29420581459999084]","[356.16986083984375, 212.5533905029297, 156.26866149902344, 128.80221557617188, 116.67091369628906, 106.32595825195312, 102.05204010009766, 99.97210693359375, 95.79508972167969, 86.31875610351562]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1172928, 1745088, 2031168, 2317248, 2603328, 3175488, 3461568, 3747648, 4033728, 4605888, 4891328, 5176768, 5462208, 6033088, 6318528, 6603968, 6889408, 7457728, 7741888, 8026048, 8310208, 8878528, 9162688, 9444288, 9725888, 10289088, 10570688, 10852288, 11133888, 11691968, 11968448, 12244928, 12521408, 13074368, 13350848, 13627328, 13903808]","[1430400, 2860800, 4291200, 5719104, 7145152, 8565952, 9979328, 11387328, 12770240, 14152640]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949029
True,8,"[7.15625, 6.75, 6.28125, 6.125, 5.84375, 5.6875, 5.625, 5.53125, 5.375, 5.25, 5.25, 5.15625, 5.09375, 5.0625, 5.0, 5.0, 4.90625, 5.0, 4.9375, 4.78125, 4.78125, 4.78125, 4.71875, 4.8125, 4.65625, 4.6875, 4.71875, 4.625, 4.75, 4.625, 4.5625, 4.59375, 4.5, 4.4375, 4.5625, 4.46875, 4.5, 4.46875, 4.375, 4.3125]","[0.13555648922920227, 0.1596057116985321, 0.18812920153141022, 0.19099552929401398, 0.20791387557983398, 0.21403104066848755, 0.21616330742835999, 0.2179809808731079, 0.23063479363918304, 0.24363814294338226, 0.24028244614601135, 0.24748322367668152, 0.24730844795703888, 0.252942830324173, 0.2588985562324524, 0.25343331694602966, 0.2573220431804657, 0.25518497824668884, 0.2550448477268219, 0.273332417011261, 0.2681939899921417, 0.26650479435920715, 0.2717835009098053, 0.2721002399921417, 0.27642878890037537, 0.2732967436313629, 0.2722301185131073, 0.27979403734207153, 0.26782670617103577, 0.28529828786849976, 0.28973719477653503, 0.2776988446712494, 0.28490307927131653, 0.2947772145271301, 0.28334781527519226, 0.30027487874031067, 0.29387298226356506, 0.29304108023643494, 0.3008897602558136, 0.3128255307674408]","[5.857313632965088, 5.35898494720459, 5.017938613891602, 4.840391635894775, 4.740785598754883, 4.70593786239624, 4.612685680389404, 4.6187896728515625, 4.516082763671875, 4.418637752532959]","[0.20770828425884247, 0.2398763746023178, 0.2553776502609253, 0.26616543531417847, 0.2721158564090729, 0.27524736523628235, 0.27825528383255005, 0.2840820550918579, 0.2927343249320984, 0.2993684709072113]","[349.78192138671875, 212.50839233398438, 151.09901428222656, 126.51849365234375, 114.52378845214844, 110.60163116455078, 100.75408172607422, 101.37096405029297, 91.4762954711914, 82.98292541503906]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1172928, 1745088, 2031168, 2317248, 2603328, 3175488, 3461568, 3747648, 4033728, 4605888, 4891328, 5176768, 5462208, 6033088, 6318528, 6603968, 6889408, 7457728, 7741888, 8026048, 8310208, 8878528, 9162688, 9444288, 9725888, 10289088, 10570688, 10852288, 11133888, 11691968, 11968448, 12244928, 12521408, 13074368, 13350848, 13627328, 13903808]","[1430400, 2860800, 4291200, 5719104, 7145152, 8565952, 9979328, 11387328, 12770240, 14263232]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949030
True,9,"[7.15625, 6.78125, 6.375, 6.0625, 5.78125, 5.6875, 5.59375, 5.4375, 5.40625, 5.3125, 5.28125, 5.21875, 5.0625, 4.96875, 5.0, 5.0, 4.90625, 4.875, 4.90625, 4.8125, 4.65625, 4.78125, 4.78125, 4.6875, 4.75, 4.625, 4.8125, 4.71875, 4.59375, 4.65625, 4.53125, 4.71875, 4.46875, 4.59375, 4.53125, 4.3125, 4.59375, 4.40625, 4.46875, 4.46875]","[0.1355215311050415, 0.15597036480903625, 0.18057885766029358, 0.19952461123466492, 0.2127726525068283, 0.21507969498634338, 0.2158137559890747, 0.22430787980556488, 0.22909675538539886, 0.23678691685199738, 0.2353537529706955, 0.24325363337993622, 0.2505592703819275, 0.25262752175331116, 0.2527676820755005, 0.259774386882782, 0.25973936915397644, 0.26240190863609314, 0.2600196301937103, 0.27252665162086487, 0.28198903799057007, 0.2697775959968567, 0.26731419563293457, 0.2757953405380249, 0.2699887454509735, 0.282164990901947, 0.27049005031585693, 0.2743607759475708, 0.2844815254211426, 0.2778053879737854, 0.28902697563171387, 0.27375710010528564, 0.29738137125968933, 0.28562644124031067, 0.29148581624031067, 0.3133680522441864, 0.28294995427131653, 0.29626011848449707, 0.29141348600387573, 0.2898220419883728]","[5.862350940704346, 5.30867862701416, 5.082217216491699, 4.8500542640686035, 4.6706862449646, 4.700085163116455, 4.619100093841553, 4.498589992523193, 4.506275177001953, 4.39898681640625]","[0.21354176104068756, 0.2396419495344162, 0.25146484375, 0.2638281285762787, 0.2796745002269745, 0.2770833671092987, 0.28507158160209656, 0.2929167151451111, 0.29365891218185425, 0.30202481150627136]","[351.5483093261719, 202.08233642578125, 161.13040161132812, 127.7469253540039, 106.77066802978516, 109.95620727539062, 101.40243530273438, 89.8900375366211, 90.5835189819336, 81.36815643310547]","[10, 20, 30, 40, 60, 70, 80, 90, 110, 120, 130, 140, 160, 170, 180, 190, 210, 220, 230, 240, 260, 270, 280, 290, 310, 320, 330, 340, 360, 370, 380, 390, 410, 420, 430, 440, 460, 470, 480, 490]","[50, 100, 150, 200, 250, 300, 350, 400, 450, 500]","[314688, 600768, 886848, 1172928, 1745088, 2031168, 2317248, 2603328, 3175488, 3461568, 3747648, 4033728, 4605888, 4891328, 5176768, 5462208, 6033088, 6318528, 6603968, 6889408, 7457728, 7741888, 8026048, 8310208, 8878528, 9162688, 9444288, 9725888, 10289088, 10570688, 10852288, 11133888, 11691968, 11968448, 12244928, 12521408, 13074368, 13350848, 13627328, 13959104]","[1430400, 2860800, 4291200, 5719104, 7145152, 8565952, 9979328, 11387328, 12770240, 14346176]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8949031
